Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Defense Response To Gram-negative Bacterium (GO:0050829),8/75,4.3660683761163095e-06,0.0061779867522045,0,0,9.711607252991245,119.85723472395466,IL23A;DEFA4;DEFA3;CTSG;DEFA1;LYZ;TLR4;LYPD8
GO_Biological_Process_2023,Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040036),4/19,7.968955334942191e-05,0.056380358994716,0,0,21.392953929539296,201.89326559755048,SPRY4;SPRY2;PRKD2;FGF2
GO_Biological_Process_2023,Negative Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040037),3/13,0.0005030451781781706,0.2034270659105375,0,0,23.975708502024293,182.091443975185,SPRY4;SPRY2;FGF2
GO_Biological_Process_2023,Positive Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001238),4/31,0.0005750588435633571,0.2034270659105375,0,0,11.877747666365552,88.62032889970618,RET;CYLD;TLR6;TLR4
GO_Biological_Process_2023,Defense Response To Bacterium (GO:0042742),9/204,0.0011020743499525,0.2282510717508852,0,0,3.744972869454197,25.505366553988782,IL23A;DEFA4;DEFA3;CTSG;TLR6;DEFA1;LYZ;TLR4;LYPD8
GO_Biological_Process_2023,Import Into Cell (GO:0098657),4/38,0.001259834960626,0.2282510717508852,0,0,9.428981348637016,62.95518270315384,SLC7A8;LRRC8C;SLC1A6;SLC1A7
GO_Biological_Process_2023,Response To Ethanol (GO:0045471),3/18,0.0013704651637112,0.2282510717508852,0,0,15.979757085020244,105.34822743570048,GRIN2A;OPRM1;ADH6
GO_Biological_Process_2023,Amylin Receptor Signaling Pathway (GO:0097647),2/5,0.0015180521410465,0.2282510717508852,0,0,53.083333333333336,344.52820496474425,CALCR;RAMP1
GO_Biological_Process_2023,Regulation Of Protein Kinase B Signaling (GO:0051896),7/136,0.0016318316719703,0.2282510717508852,0,0,4.3815038121670336,28.120720049256143,RET;CALCR;MC1R;SORD;MUL1;SPRY2;FGF2
GO_Biological_Process_2023,Response To Amyloid-Beta (GO:1904645),4/43,0.0020060696319491,0.2282510717508852,0,0,8.218052949760267,51.04707590465461,GRIN2A;CALCR;TLR6;TLR4
GO_Biological_Process_2023,Innate Immune Response In Mucosa (GO:0002227),3/21,0.0021728033715181,0.2282510717508852,0,0,13.314439946018894,81.6406449687571,DEFA4;DEFA3;DEFA1
GO_Biological_Process_2023,Regulation Of Ketone Biosynthetic Process (GO:0010566),2/6,0.0022583144908214,0.2282510717508852,0,0,39.810483870967744,242.5707141271066,H6PD;CLCN2
GO_Biological_Process_2023,Calcitonin Family Receptor Signaling Pathway (GO:0097646),2/6,0.0022583144908214,0.2282510717508852,0,0,39.810483870967744,242.5707141271066,CALCR;RAMP1
GO_Biological_Process_2023,Positive Regulation Of T-helper 17 Cell Differentiation (GO:2000321),2/6,0.0022583144908214,0.2282510717508852,0,0,39.810483870967744,242.5707141271066,IL23A;NFKBIZ
GO_Biological_Process_2023,Negative Regulation Of Tumor Necrosis Factor Production (GO:0032720),4/47,0.0027886773332721,0.2413407896562788,0,0,7.452070334656835,43.83447772632336,ILRUN;MC1R;CIDEA;TLR4
GO_Biological_Process_2023,TRIF-dependent Toll-Like Receptor Signaling Pathway (GO:0035666),2/7,0.0031356123465453,0.2413407896562788,0,0,31.846774193548388,183.59444936913107,TLR6;TLR4
GO_Biological_Process_2023,Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),10/284,0.0031626076112278,0.2413407896562788,0,0,2.9616788321167884,17.04848481815007,RET;FGF7;ERBB2;PRKD2;ROR2;ANKS1A;PAK3;MERTK;FGF2;NFATC4
GO_Biological_Process_2023,Negative Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903556),4/49,0.0032488342131017,0.2413407896562788,0,0,7.120144534778681,40.79457654673123,ILRUN;MC1R;CIDEA;TLR4
GO_Biological_Process_2023,Antibacterial Humoral Response (GO:0019731),4/49,0.0032488342131017,0.2413407896562788,0,0,7.120144534778681,40.79457654673123,DEFA4;DEFA3;CTSG;DEFA1
GO_Biological_Process_2023,Macromolecule Modification (GO:0043412),5/81,0.0034718980212804,0.2413407896562788,0,0,5.283029001074114,29.91807774726229,TGM1;USP6;RABGGTA;UBA52;RNF2
GO_Biological_Process_2023,Regulation Of ERK1 And ERK2 Cascade (GO:0070372),9/244,0.0037080318985731,0.2413407896562788,0,0,3.101174185574292,17.358059703843626,CALCR;ERBB2;SPRY2;PRKD2;ROR2;OPRM1;TLR4;FGF2;DUSP6
GO_Biological_Process_2023,Protein Localization To Cell Surface (GO:0034394),3/26,0.0040567285820846,0.2413407896562788,0,0,10.417356099278296,57.37232194682899,FCN1;PTPRU;FGF7
GO_Biological_Process_2023,MyD88-independent Toll-Like Receptor Signaling Pathway (GO:0002756),2/8,0.0041464317951332,0.2413407896562788,0,0,26.537634408602152,145.5723825756494,TLR6;TLR4
GO_Biological_Process_2023,Defense Response To Gram-positive Bacterium (GO:0050830),5/85,0.004269854515699,0.2413407896562788,0,0,5.017857142857143,27.378309323712863,DEFA4;DEFA3;CTSG;DEFA1;LYZ
GO_Biological_Process_2023,Positive Regulation Of Epithelial Cell Proliferation (GO:0050679),6/123,0.0045253106224041,0.2413407896562788,0,0,4.126313577133249,22.27412564577702,TGM1;FGF7;ERBB2;PRKD2;SCN5A;FGF2
GO_Biological_Process_2023,Monoatomic Anion Transmembrane Transport (GO:0098656),4/54,0.0046195747816541,0.2413407896562788,0,0,6.40650406504065,34.45067204862694,GABRA1;LRRC8C;SLC1A7;ANO3
GO_Biological_Process_2023,Mucosal Immune Response (GO:0002385),3/28,0.0050185393301164,0.2413407896562788,0,0,9.582995951417004,50.73828712028751,DEFA4;DEFA3;DEFA1
GO_Biological_Process_2023,Regulation Of Tumor Necrosis Factor Production (GO:0032680),6/127,0.0052837512421207,0.2413407896562788,0,0,3.989093618750847,20.91529242956812,ILRUN;FCGR3A;MC1R;IL23A;CIDEA;TLR4
GO_Biological_Process_2023,Negative Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900747),2/9,0.0052873247203849,0.2413407896562788,0,0,22.745391705069125,119.24141691005454,SORD;SPRY2
GO_Biological_Process_2023,Cellular Response To Oxidised Low-Density Lipoprotein Particle Stimulus (GO:0140052),2/9,0.0052873247203849,0.2413407896562788,0,0,22.745391705069125,119.24141691005454,TLR6;TLR4
GO_Biological_Process_2023,Positive Regulation Of Protein Kinase A Signaling (GO:0010739),2/9,0.0052873247203849,0.2413407896562788,0,0,22.745391705069125,119.24141691005454,CALCR;MC1R
GO_Biological_Process_2023,Innate Immune Response Activating Cell Surface Receptor Signaling Pathway (GO:0002220),3/30,0.0061066114057568,0.2677369516717196,0,0,8.872244714349977,45.23410391004406,FCN1;KLRC4;PAK3
GO_Biological_Process_2023,Positive Regulation Of Protein Kinase B Signaling (GO:0051897),5/93,0.0062440419824499,0.2677369516717196,0,0,4.559833024118738,23.14629404946263,RET;CALCR;MC1R;SPRY2;FGF2
GO_Biological_Process_2023,Mitotic G1/S Transition Checkpoint Signaling (GO:0044819),2/10,0.0065549077304943,0.2727998364308671,0,0,19.90120967741936,100.05415234065944,RFWD3;RPS27L
GO_Biological_Process_2023,Negative Regulation Of Cytokine Production (GO:0001818),7/178,0.0071888567018252,0.2824392855996729,0,0,3.298269679686184,16.277696819277658,ILRUN;CYLD;NMB;IL23A;CIDEA;TLR6;TLR4
GO_Biological_Process_2023,Neurotransmitter Uptake (GO:0001504),2/11,0.0079458610913565,0.2824392855996729,0,0,17.689068100358423,85.5284857560142,SLC1A6;SLC1A7
GO_Biological_Process_2023,Positive Regulation Of Keratinocyte Proliferation (GO:0010838),2/11,0.0079458610913565,0.2824392855996729,0,0,17.689068100358423,85.5284857560142,TGM1;FGF7
GO_Biological_Process_2023,Regulation Of Alcohol Biosynthetic Process (GO:1902930),2/11,0.0079458610913565,0.2824392855996729,0,0,17.689068100358423,85.5284857560142,H6PD;CLCN2
GO_Biological_Process_2023,Negative Regulation Of Cellular Response To Vascular Endothelial Growth Factor Stimulus (GO:1902548),2/11,0.0079458610913565,0.2824392855996729,0,0,17.689068100358423,85.5284857560142,SORD;SPRY2
GO_Biological_Process_2023,Positive Regulation Of Interleukin-12 Production (GO:0032735),3/33,0.0079841494162451,0.2824392855996729,0,0,7.983805668016195,38.56415277189379,IL23A;IL16;TLR4
GO_Biological_Process_2023,Positive Regulation Of Interleukin-1 Production (GO:0032732),4/64,0.0084253152981393,0.2841461280378508,0,0,5.336043360433604,25.48768783985275,NLRP2;IL16;TLR6;TLR4
GO_Biological_Process_2023,Antimicrobial Humoral Response (GO:0019730),5/100,0.0084340193481199,0.2841461280378508,0,0,4.22234156820623,20.163715437326346,DEFA4;DEFA3;CTSG;DEFA1;LYZ
GO_Biological_Process_2023,Cellular Response To Amyloid-Beta (GO:1904646),3/34,0.0086771600151477,0.2847138864961831,0,0,7.725871751338644,36.675184412574936,GRIN2A;TLR6;TLR4
GO_Biological_Process_2023,Regulation Of Postsynaptic Membrane Potential (GO:0060078),3/35,0.0094043748962857,0.2847138864961831,0,0,7.4840587044534415,34.924960790605006,GABRA1;GRIN2A;INSYN1
GO_Biological_Process_2023,MyD88-dependent Toll-Like Receptor Signaling Pathway (GO:0002755),2/12,0.0094569276786718,0.2847138864961831,0,0,15.919354838709678,74.20023577459912,TLR6;TLR4
GO_Biological_Process_2023,tRNA 5'-Leader Removal (GO:0001682),2/12,0.0094569276786718,0.2847138864961831,0,0,15.919354838709678,74.20023577459912,RPP25;RPP25L
GO_Biological_Process_2023,Positive Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903428),2/12,0.0094569276786718,0.2847138864961831,0,0,15.919354838709678,74.20023577459912,TLR6;TLR4
GO_Biological_Process_2023,Positive Regulation Of T-helper 17 Type Immune Response (GO:2000318),2/13,0.0110849119456192,0.3267739667302334,0,0,14.47140762463343,65.15274275739714,IL23A;NFKBIZ
GO_Biological_Process_2023,Regulation Of Endothelial Cell Chemotaxis (GO:2001026),2/14,0.0128266789053476,0.3361064935382761,0,0,13.26478494623656,57.78442743353877,PRKD2;FGF2
GO_Biological_Process_2023,L-glutamate Transmembrane Transport (GO:0015813),2/14,0.0128266789053476,0.3361064935382761,0,0,13.26478494623656,57.78442743353877,SLC1A6;SLC1A7
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Chemotaxis (GO:2001028),2/14,0.0128266789053476,0.3361064935382761,0,0,13.26478494623656,57.78442743353877,PRKD2;FGF2
GO_Biological_Process_2023,Ethanol Metabolic Process (GO:0006067),2/14,0.0128266789053476,0.3361064935382761,0,0,13.26478494623656,57.78442743353877,SULT1B1;ADH6
GO_Biological_Process_2023,tRNA 5'-End Processing (GO:0099116),2/14,0.0128266789053476,0.3361064935382761,0,0,13.26478494623656,57.78442743353877,RPP25;RPP25L
GO_Biological_Process_2023,Negative Regulation Of Defense Response To Virus (GO:0050687),2/14,0.0128266789053476,0.3361064935382761,0,0,13.26478494623656,57.78442743353877,ILRUN;MUL1
GO_Biological_Process_2023,Protein Deubiquitination (GO:0016579),5/112,0.0133345983630239,0.3405082240342736,0,0,3.7465191684150296,16.175196534280428,CYLD;USP6;USP17L12;USP17L22;RNF2
GO_Biological_Process_2023,L-alpha-amino Acid Transmembrane Transport (GO:1902475),3/40,0.0135639680818265,0.3405082240342736,0,0,6.47105810263705,27.827739698360627,SLC7A8;SLC1A6;SLC1A7
GO_Biological_Process_2023,Protein Modification By Small Protein Removal (GO:0070646),5/114,0.0143046672403711,0.3405082240342736,0,0,3.677401235723648,15.618546053288137,CYLD;USP6;USP17L12;USP17L22;RNF2
GO_Biological_Process_2023,Regulation Of MAP Kinase Activity (GO:0043405),5/114,0.0143046672403711,0.3405082240342736,0,0,3.677401235723648,15.618546053288137,ERBB2;SPRY4;SPRY2;FGF2;TLR4
GO_Biological_Process_2023,Negative Regulation Of Epithelial Cell Differentiation (GO:0030857),2/15,0.0146791531209121,0.3405082240342736,0,0,12.24379652605459,51.68506820621565,SORD;SPRY2
GO_Biological_Process_2023,L-glutamate Import (GO:0051938),2/15,0.0146791531209121,0.3405082240342736,0,0,12.24379652605459,51.68506820621565,SLC1A6;SLC1A7
GO_Biological_Process_2023,Polyol Biosynthetic Process (GO:0046173),2/15,0.0146791531209121,0.3405082240342736,0,0,12.24379652605459,51.68506820621565,ITPKA;FGF2
GO_Biological_Process_2023,Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512),4/77,0.0158343807333694,0.3503648553711913,0,0,4.382893417975276,18.16959894930304,NRROS;PEG10;CIDEA;SPRY2
GO_Biological_Process_2023,Chloride Transport (GO:0006821),4/77,0.0158343807333694,0.3503648553711913,0,0,4.382893417975276,18.16959894930304,GABRA1;CLCN2;SLC1A7;ANO3
GO_Biological_Process_2023,Cellular Response To Molecule Of Bacterial Origin (GO:0071219),5/117,0.0158468909849867,0.3503648553711913,0,0,3.5783527696793005,14.831491971451136,DEFA4;DEFA3;CTSG;DEFA1;TLR4
GO_Biological_Process_2023,Positive Regulation Of MAPK Cascade (GO:0043410),9/310,0.0163836297897322,0.3566590177303255,0,0,2.412994030961801,9.920958905536205,RET;CALCR;ERBB2;SPRY2;PRKD2;ROR2;OPRM1;TLR4;FGF2
GO_Biological_Process_2023,Regulation Of Protein Kinase A Signaling (GO:0010738),2/16,0.016639317727007,0.3567368876320441,0,0,11.368663594470046,46.56589654423718,CALCR;MC1R
GO_Biological_Process_2023,Protein Modification Process (GO:0036211),16/711,0.0173479625638104,0.3631439230783895,0,0,1.874684867490623,7.600497760063813,CDKL2;PTPRU;UVRAG;NIM1K;MAP3K1;USP6;RABGGTA;RNF2;STK3;TGM1;ERBB2;ST3GAL5;PRKD2;CTSG;PAK3;UBA52
GO_Biological_Process_2023,Natural Killer Cell Activation (GO:0030101),3/45,0.018615984783386,0.3631439230783895,0,0,5.699248120300752,22.70429233192232,NCR1;FCGR3A;PRDX1
GO_Biological_Process_2023,Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557),5/122,0.0186567053017081,0.3631439230783895,0,0,3.4245595674167104,13.635053994671948,ERBB2;RPS27L;PRKD2;FGF2;TLR4
GO_Biological_Process_2023,Epoxygenase P450 Pathway (GO:0019373),2/17,0.0187042134455941,0.3631439230783895,0,0,10.61021505376344,42.21811426803006,CYP2E1;CYP2F1
GO_Biological_Process_2023,Positive Regulation Of Macrophage Activation (GO:0043032),2/17,0.0187042134455941,0.3631439230783895,0,0,10.61021505376344,42.21811426803006,TLR6;TLR4
GO_Biological_Process_2023,Intracellular Estrogen Receptor Signaling Pathway (GO:0030520),2/17,0.0187042134455941,0.3631439230783895,0,0,10.61021505376344,42.21811426803006,DEFA3;DEFA1
GO_Biological_Process_2023,Regulation Of Interleukin-8 Production (GO:0032677),4/81,0.0187346334874363,0.3631439230783895,0,0,4.154365959244008,16.523497936280656,FCN1;PRKD2;TLR6;TLR4
GO_Biological_Process_2023,Cellular Response To Lipopolysaccharide (GO:0071222),5/124,0.0198667819150502,0.3678466332752123,0,0,3.366660950094324,13.192955113191424,DEFA4;DEFA3;CTSG;DEFA1;TLR4
GO_Biological_Process_2023,Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167),5/124,0.0198667819150502,0.3678466332752123,0,0,3.366660950094324,13.192955113191424,RET;PTPRU;ERBB2;ROR2;MERTK
GO_Biological_Process_2023,Regulation Of NIK/NF-kappaB Signaling (GO:1901222),4/83,0.0203001583285962,0.3678466332752123,0,0,4.048780487804878,15.778610110375874,CYLD;IL23A;NLRP2;TLR4
GO_Biological_Process_2023,Negative Regulation Of Lipid Catabolic Process (GO:0050995),2/18,0.0208709376424231,0.3678466332752123,0,0,9.946572580645162,38.48724438149855,APOC1;CIDEA
GO_Biological_Process_2023,Positive Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900227),2/18,0.0208709376424231,0.3678466332752123,0,0,9.946572580645162,38.48724438149855,TLR6;TLR4
GO_Biological_Process_2023,Positive Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900017),2/18,0.0208709376424231,0.3678466332752123,0,0,9.946572580645162,38.48724438149855,TLR6;TLR4
GO_Biological_Process_2023,Positive Regulation Of Natural Killer Cell Activation (GO:0032816),2/18,0.0208709376424231,0.3678466332752123,0,0,9.946572580645162,38.48724438149855,FCGR3A;IL23A
GO_Biological_Process_2023,Regulation Of Kinase Activity (GO:0043549),4/85,0.0219439293200259,0.3678466332752123,0,0,3.948409113720767,15.080019731911884,RET;ERBB2;ROR2;MERTK
GO_Biological_Process_2023,Chloride Transmembrane Transport (GO:1902476),3/48,0.0220823223159138,0.3678466332752123,0,0,5.318488529014845,20.279279146763663,GABRA1;SLC1A7;ANO3
GO_Biological_Process_2023,Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379),3/48,0.0220823223159138,0.3678466332752123,0,0,5.318488529014845,20.279279146763663,SORD;TLR6;TLR4
GO_Biological_Process_2023,Negative Regulation Of ERK1 And ERK2 Cascade (GO:0070373),3/48,0.0220823223159138,0.3678466332752123,0,0,5.318488529014845,20.279279146763663,SPRY2;TLR4;DUSP6
GO_Biological_Process_2023,Positive Regulation Of Cellular Biosynthetic Process (GO:0031328),6/174,0.0223696071638787,0.3678466332752123,0,0,2.866217798594848,10.891776862800029,ERBB2;RPS27L;PRKD2;TLR6;FGF2;TLR4
GO_Biological_Process_2023,Cellular Response To Lectin (GO:1990858),2/19,0.0231366433650133,0.3678466332752123,0,0,9.36100569259962,35.256707951904446,KLRC4;PAK3
GO_Biological_Process_2023,Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900746),2/19,0.0231366433650133,0.3678466332752123,0,0,9.36100569259962,35.256707951904446,SORD;SPRY2
GO_Biological_Process_2023,Stimulatory C-type Lectin Receptor Signaling Pathway (GO:0002223),2/19,0.0231366433650133,0.3678466332752123,0,0,9.36100569259962,35.256707951904446,KLRC4;PAK3
GO_Biological_Process_2023,Gastrulation (GO:0007369),2/19,0.0231366433650133,0.3678466332752123,0,0,9.36100569259962,35.256707951904446,GSC;GPC3
GO_Biological_Process_2023,Positive Regulation Of Cell Adhesion (GO:0045785),4/88,0.0245581630188064,0.3758378320174981,0,0,3.8068137824235375,14.110758423861396,RET;ERBB2;PRKD2;FBLN2
GO_Biological_Process_2023,Regulation Of Interleukin-12 Production (GO:0032655),3/50,0.024575282725466,0.3758378320174981,0,0,5.091653027823241,18.869737956283668,IL23A;IL16;TLR4
GO_Biological_Process_2023,Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),6/179,0.0252685791162522,0.3758378320174981,0,0,2.782668435515967,10.235193194956334,CALCR;SPRY2;PRKD2;ROR2;OPRM1;FGF2
GO_Biological_Process_2023,Negative Regulation Of Small GTPase Mediated Signal Transduction (GO:0051058),2/20,0.0254985384266288,0.3758378320174981,0,0,8.840501792114695,32.436986984940496,SPRY4;SPRY2
GO_Biological_Process_2023,Anterior/Posterior Axis Specification (GO:0009948),2/20,0.0254985384266288,0.3758378320174981,0,0,8.840501792114695,32.436986984940496,SIX2;TBXT
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Activation (GO:0002696),2/20,0.0254985384266288,0.3758378320174981,0,0,8.840501792114695,32.436986984940496,TLR6;TLR4
GO_Biological_Process_2023,Long-Term Synaptic Potentiation (GO:0060291),2/20,0.0254985384266288,0.3758378320174981,0,0,8.840501792114695,32.436986984940496,GRIN2A;NFATC4
GO_Biological_Process_2023,Neurotransmitter Transport (GO:0006836),3/52,0.027213765077542,0.3949422502218107,0,0,4.883334710402379,17.599696343770667,SYN3;SLC1A6;SLC1A7
GO_Biological_Process_2023,Positive Regulation Of MAP Kinase Activity (GO:0043406),4/91,0.027352890828083,0.3949422502218107,0,0,3.674983646388188,13.22602013313396,ERBB2;TLR6;FGF2;TLR4
GO_Biological_Process_2023,Positive Regulation Of Interferon-Alpha Production (GO:0032727),2/21,0.0279538844885678,0.3995428944578134,0,0,8.374787775891342,29.958283371028276,NMB;TLR4
GO_Biological_Process_2023,Negative Regulation Of Metabolic Process (GO:0009892),3/53,0.0285874495121661,0.4045124105971515,0,0,4.785425101214575,17.011169263626687,APOC1;CIDEA;TLR4
GO_Biological_Process_2023,Cellular Response To Low-Density Lipoprotein Particle Stimulus (GO:0071404),2/22,0.0304999961587268,0.4231126918097892,0,0,7.955645161290323,27.765430109471342,TLR6;TLR4
GO_Biological_Process_2023,Positive Regulation Of Excitatory Postsynaptic Potential (GO:2000463),2/22,0.0304999961587268,0.4231126918097892,0,0,7.955645161290323,27.765430109471342,RIMS1;GRIN2A
GO_Biological_Process_2023,Regulation Of Inflammatory Response (GO:0050727),7/240,0.0316651272161763,0.4350112136979572,0,0,2.412953248909377,8.330815900309469,CYLD;IL23A;NFKBIZ;NLRP2;NR1D2;IL16;TLR4
GO_Biological_Process_2023,Pattern Recognition Receptor Signaling Pathway (GO:0002221),3/56,0.0329252554204813,0.4381771003620892,0,0,4.513864487052174,15.408145370132909,FCN1;TLR6;TLR4
GO_Biological_Process_2023,Cellular Response To Peptide (GO:1901653),3/56,0.0329252554204813,0.4381771003620892,0,0,4.513864487052174,15.408145370132909,GRIN2A;TLR6;TLR4
GO_Biological_Process_2023,Positive Regulation Of Intracellular Signal Transduction (GO:1902533),12/525,0.0330485834529603,0.4381771003620892,0,0,1.8907071600570051,6.446888983281061,RET;MC1R;CALCR;IL23A;ERBB2;MUL1;SPRY2;PRKD2;TLR6;ROR2;TLR4;FGF2
GO_Biological_Process_2023,Regulation Of Lipid Catabolic Process (GO:0050994),2/23,0.0331342400980519,0.4381771003620892,0,0,7.57642089093702,25.814291003348423,APOC1;CIDEA
GO_Biological_Process_2023,Positive Regulation Of Transferase Activity (GO:0051347),5/143,0.0339639423214931,0.442164621721514,0,0,2.900325347530317,9.810222401159631,RET;DCUN1D4;ERBB2;ROR2;MERTK
GO_Biological_Process_2023,Positive Regulation Of Interleukin-1 Beta Production (GO:0032731),3/57,0.0344430649671381,0.442164621721514,0,0,4.430049482681062,14.922389587610343,NLRP2;TLR6;TLR4
GO_Biological_Process_2023,Monoatomic Anion Transport (GO:0006820),3/57,0.0344430649671381,0.442164621721514,0,0,4.430049482681062,14.922389587610343,SLC34A1;LRRC8C;CLCN2
GO_Biological_Process_2023,Regulation Of Keratinocyte Proliferation (GO:0010837),2/25,0.0386568465329631,0.442164621721514,0,0,6.916900420757363,22.500894105665715,TGM1;FGF7
GO_Biological_Process_2023,"Chemical Synaptic Transmission, Postsynaptic (GO:0099565)",2/25,0.0386568465329631,0.442164621721514,0,0,6.916900420757363,22.500894105665715,GRIN2A;INSYN1
GO_Biological_Process_2023,Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001236),3/60,0.0392101184424837,0.442164621721514,0,0,4.196249733645856,13.590899416906105,CYLD;TLR6;TLR4
GO_Biological_Process_2023,Positive Regulation Of Interleukin-8 Production (GO:0032757),3/61,0.0408697761837983,0.442164621721514,0,0,4.123691190841826,13.18494364819652,FCN1;PRKD2;TLR4
GO_Biological_Process_2023,Fc Receptor Signaling Pathway (GO:0038093),2/26,0.041540194866629,0.442164621721514,0,0,6.628360215053763,21.08543538201146,FCGR3A;MAP3K1
GO_Biological_Process_2023,Negative Regulation Of Lipid Metabolic Process (GO:0045833),2/26,0.041540194866629,0.442164621721514,0,0,6.628360215053763,21.08543538201146,APOC1;CIDEA
GO_Biological_Process_2023,Regulation Of Interferon-Alpha Production (GO:0032647),2/26,0.041540194866629,0.442164621721514,0,0,6.628360215053763,21.08543538201146,NMB;TLR4
GO_Biological_Process_2023,Negative Regulation Of Receptor-Mediated Endocytosis (GO:0048261),2/26,0.041540194866629,0.442164621721514,0,0,6.628360215053763,21.08543538201146,APOC1;UBQLN2
GO_Biological_Process_2023,Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903426),2/26,0.041540194866629,0.442164621721514,0,0,6.628360215053763,21.08543538201146,TLR6;TLR4
GO_Biological_Process_2023,Mitotic G1 DNA Damage Checkpoint Signaling (GO:0031571),2/26,0.041540194866629,0.442164621721514,0,0,6.628360215053763,21.08543538201146,RFWD3;RPS27L
GO_Biological_Process_2023,Positive Regulation Of Inflammatory Response (GO:0050729),4/104,0.0415895072393479,0.442164621721514,0,0,3.1951219512195124,10.1601918514468,IL23A;NFKBIZ;IL16;TLR4
GO_Biological_Process_2023,Positive Regulation Of Kinase Activity (GO:0033674),4/104,0.0415895072393479,0.442164621721514,0,0,3.1951219512195124,10.1601918514468,RET;ERBB2;ROR2;MERTK
GO_Biological_Process_2023,Macroautophagy (GO:0016236),4/104,0.0415895072393479,0.442164621721514,0,0,3.1951219512195124,10.1601918514468,ILRUN;UVRAG;HDAC10;STK3
GO_Biological_Process_2023,Phosphatidylinositol-Mediated Signaling (GO:0048015),3/62,0.0425644372409808,0.442164621721514,0,0,4.053592259658272,12.796121348685908,FCGR3A;ERBB2;MUC5AC
GO_Biological_Process_2023,Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235),3/62,0.0425644372409808,0.442164621721514,0,0,4.053592259658272,12.796121348685908,CYLD;TLR6;TLR4
GO_Biological_Process_2023,Negative Regulation Of MAPK Cascade (GO:0043409),4/105,0.042829063505934,0.442164621721514,0,0,3.163326088706432,9.96618016542078,SPRY4;SPRY2;TLR4;DUSP6
GO_Biological_Process_2023,Regulation Of MAPK Cascade (GO:0043408),6/204,0.0434939305747419,0.442164621721514,0,0,2.4282165921510184,7.612784100299541,RET;ERBB2;PAK3;FGF2;DUSP6;STK3
GO_Biological_Process_2023,Inorganic Anion Transmembrane Transport (GO:0098661),3/63,0.0442938931930551,0.442164621721514,0,0,3.98582995951417,12.423467131318104,GABRA1;SLC1A7;ANO3
GO_Biological_Process_2023,Regulation Of Gene Expression (GO:0010468),21/1127,0.0444131245499932,0.442164621721514,0,0,1.5458515283842795,4.814122141305981,HDAC10;ONECUT1;SORD;UNCX;ATP1B4;NR1D2;CHD3;FGF2;RNF2;RIMS1;FGF7;CALCR;TRIM17;STC2;NFKBIZ;ZNF648;SPRY2;UBAP2;TLR6;TLR4;ZNF114
GO_Biological_Process_2023,Amino Acid Import Across Plasma Membrane (GO:0089718),2/27,0.0445016454668419,0.442164621721514,0,0,6.362903225806452,19.802812667077944,SLC7A8;SLC1A6
GO_Biological_Process_2023,Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429),2/27,0.0445016454668419,0.442164621721514,0,0,6.362903225806452,19.802812667077944,TLR6;TLR4
GO_Biological_Process_2023,Negative Regulation Of NIK/NF-kappaB Signaling (GO:1901223),2/27,0.0445016454668419,0.442164621721514,0,0,6.362903225806452,19.802812667077944,CYLD;NLRP2
GO_Biological_Process_2023,Monoatomic Ion Transport (GO:0006811),4/107,0.0453702042743694,0.442164621721514,0,0,3.101586549846081,9.592896056523806,SLC34A1;SLC1A6;SLC1A7;SLC24A5
GO_Biological_Process_2023,Positive Regulation Of Nitric Oxide Metabolic Process (GO:1904407),2/28,0.0475388124645911,0.442164621721514,0,0,6.117866004962779,18.636297243625293,TLR6;TLR4
GO_Biological_Process_2023,Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844),3/65,0.0478562983956276,0.442164621721514,0,0,3.856863001175395,11.723137738722642,DEFA4;DEFA3;DEFA1
GO_Biological_Process_2023,Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280),4/109,0.0479939500339916,0.442164621721514,0,0,3.0421989934185056,9.238185803639947,NLRP2;SORD;MUL1;RPS27L
