feature,coefficient,abs_coefficient
NOX4 (50507),-0.008115939865787536,0.008115939865787536
TP53TG3C (653550),-0.008074167977530662,0.008074167977530662
H2AC11 (8969),0.008055248355359501,0.008055248355359501
OR6C6 (283365),-0.008052655711042947,0.008052655711042947
NPHS1 (4868),0.0079337489774652,0.0079337489774652
MCHR1 (2847),0.007904823933570186,0.007904823933570186
BLTP3A (54887),0.007852543568999105,0.007852543568999105
CBFB (865),-0.007791919700454751,0.007791919700454751
PNO1 (56902),0.0077820724178054084,0.0077820724178054084
INHBE (83729),0.0077661006985946576,0.0077661006985946576
CELSR1 (9620),0.007760543247730285,0.007760543247730285
LIFR (3977),0.0077322379716152885,0.0077322379716152885
PGM2 (55276),-0.007673766700629388,0.007673766700629388
FOXC2 (2303),0.007671919705163444,0.007671919705163444
ANKRD53 (79998),0.007656402295400642,0.007656402295400642
ACACB (32),0.0076065207369815716,0.0076065207369815716
TREX2 (11219),-0.007587648831263682,0.007587648831263682
PRG4 (10216),0.007540683737325733,0.007540683737325733
JDP2 (122953),0.007508582864149034,0.007508582864149034
KIF7 (374654),0.007498888955658153,0.007498888955658153
FAIM (55179),0.007454305552982416,0.007454305552982416
MCTP1 (79772),-0.007429051426120471,0.007429051426120471
NECTIN1 (5818),-0.007360765515729415,0.007360765515729415
BSG (682),-0.0072991047020579975,0.0072991047020579975
RABAC1 (10567),0.007295816219862856,0.007295816219862856
NEIL1 (79661),-0.007259137330411185,0.007259137330411185
KRTAP19-4 (337971),-0.007228592407676689,0.007228592407676689
OR56A4 (120793),0.007225026668500846,0.007225026668500846
HEXA (3073),-0.007224935967670147,0.007224935967670147
MEOX2 (4223),-0.007214264184640615,0.007214264184640615
CNBD1 (168975),0.007138964788559915,0.007138964788559915
MTMR8 (55613),-0.0071236966146733735,0.0071236966146733735
ZNF674 (641339),0.0070955563526273625,0.0070955563526273625
NUDT4B (440672),-0.0070850631675505715,0.0070850631675505715
DUOXA2 (405753),-0.00706292385339095,0.00706292385339095
PGLYRP2 (114770),0.007037091432823376,0.007037091432823376
PKD2L1 (9033),0.006982640592774221,0.006982640592774221
SERPINA2 (390502),0.006958105811620751,0.006958105811620751
PLAC8L1 (153770),0.006925814697673526,0.006925814697673526
DND1 (373863),-0.006905211773339129,0.006905211773339129
CTAGE6 (340307),0.006882608376457736,0.006882608376457736
DEFB134 (613211),-0.006876368366777811,0.006876368366777811
RBM24 (221662),0.006837900395002195,0.006837900395002195
TIMP1 (7076),-0.006835013381726063,0.006835013381726063
CLDN20 (49861),-0.006832842331453315,0.006832842331453315
GGT5 (2687),0.006823450833991238,0.006823450833991238
SCNN1B (6338),0.006820797599662454,0.006820797599662454
PIK3R2 (5296),-0.0068043088341693736,0.0068043088341693736
COX6A2 (1339),-0.0067315566343034835,0.0067315566343034835
TMPRSS3 (64699),0.0067272210988276945,0.0067272210988276945
PARP6 (56965),-0.006710836062142631,0.006710836062142631
LAMB4 (22798),0.006660666741682997,0.006660666741682997
RSPH6A (81492),0.006648275237287061,0.006648275237287061
OR4C13 (283092),0.006610638506840862,0.006610638506840862
GPR21 (2844),0.0066087580574877795,0.0066087580574877795
C2CD4B (388125),-0.006600200064936263,0.006600200064936263
MSH3 (4437),-0.0065952044650012965,0.0065952044650012965
GALC (2581),-0.0065727183439050554,0.0065727183439050554
GLRB (2743),0.0065622340043183305,0.0065622340043183305
HSPA1B (3304),0.006489919358052018,0.006489919358052018
SEMG2 (6407),0.00648850200128969,0.00648850200128969
OPN5 (221391),-0.006474419917460493,0.006474419917460493
CATSPERD (257062),0.006430427341948424,0.006430427341948424
TRIM51 (84767),-0.006424231910498186,0.006424231910498186
GFPT1 (2673),0.006413065143435489,0.006413065143435489
SLC6A9 (6536),0.006357757591412529,0.006357757591412529
SLC25A31 (83447),-0.006350466905834339,0.006350466905834339
RASL11B (65997),0.006325205906119712,0.006325205906119712
KCNU1 (157855),0.006289796340428871,0.006289796340428871
ADAP1 (11033),-0.006288230641111918,0.006288230641111918
UMOD (7369),0.0062836010124893895,0.0062836010124893895
SPRR2D (6703),-0.00627607375366837,0.00627607375366837
SLC7A3 (84889),0.0062760042516015425,0.0062760042516015425
KRBA1 (84626),0.006252680072520579,0.006252680072520579
NXPE4 (54827),-0.006154037713681377,0.006154037713681377
TPTE2 (93492),0.006129520547681383,0.006129520547681383
OTOP2 (92736),-0.006121673582470329,0.006121673582470329
TAAR5 (9038),-0.0061139999917206676,0.0061139999917206676
LDHC (3948),-0.006073988513722619,0.006073988513722619
GNLY (10578),0.006065292850359797,0.006065292850359797
SCMH1 (22955),0.006062843944990271,0.006062843944990271
GALNT9 (50614),0.005956285184348038,0.005956285184348038
PTGS1 (5742),-0.005948023554988201,0.005948023554988201
ARHGEF26 (26084),0.005941777475218403,0.005941777475218403
GINS3 (64785),-0.00593493432354377,0.00593493432354377
WWC3 (55841),0.005885769376956509,0.005885769376956509
KRTAP9-4 (85280),-0.005872859678412838,0.005872859678412838
IFNL4 (101180976),-0.005852314031995816,0.005852314031995816
SPDYE12 (100101268),0.005851190370539031,0.005851190370539031
PLA2G3 (50487),0.0058450166141100855,0.0058450166141100855
ZFPM1 (161882),-0.005829742305559106,0.005829742305559106
C16orf90 (646174),0.005816558007075531,0.005816558007075531
OLFML2B (25903),0.005816338731641573,0.005816338731641573
CDH5 (1003),-0.005796043360747178,0.005796043360747178
ZNF597 (146434),-0.005792247169637048,0.005792247169637048
SALL1 (6299),0.005722070914621715,0.005722070914621715
NR2C2AP (126382),-0.005671181479919344,0.005671181479919344
OR13D1 (286365),0.005630424365838237,0.005630424365838237
MAP4K5 (11183),0.005616400278268798,0.005616400278268798
NUDT13 (25961),-0.005604700504377076,0.005604700504377076
STH (246744),0.0055832916007632,0.0055832916007632
SMIM10 (644538),-0.005565840947697327,0.005565840947697327
OR7G2 (390882),0.005529843632764728,0.005529843632764728
TMC6 (11322),-0.005510302113030692,0.005510302113030692
PIP5KL1 (138429),0.005507049719905964,0.005507049719905964
CYGB (114757),-0.005504366030166845,0.005504366030166845
VSIG1 (340547),-0.005483867888587143,0.005483867888587143
CCDC32 (90416),-0.0054777530742776345,0.0054777530742776345
TCAP (8557),0.005462066019015635,0.005462066019015635
RGS1 (5996),-0.0054523125667719635,0.0054523125667719635
TLNRD1 (59274),-0.0053879845804778274,0.0053879845804778274
RBM46 (166863),-0.0053808720195856205,0.0053808720195856205
LRCH2 (57631),0.0053361190783607565,0.0053361190783607565
PAQR8 (85315),-0.005300086981626034,0.005300086981626034
GDF5 (8200),0.005282118065686673,0.005282118065686673
ATL1 (51062),0.005257833300295456,0.005257833300295456
SCYGR5 (112441437),0.005244582054561261,0.005244582054561261
POLR2H (5437),-0.005227442497967345,0.005227442497967345
TP53TG3E (102724101),-0.005211386428179779,0.005211386428179779
SLC25A18 (83733),0.005209149547119038,0.005209149547119038
DPF3 (8110),0.005178653791819317,0.005178653791819317
H2BC15 (8341),0.005166921089469089,0.005166921089469089
ZNF780B (163131),0.005151403188655017,0.005151403188655017
FRRS1L (23732),0.005133428162738541,0.005133428162738541
PLXDC1 (57125),0.005129648163764293,0.005129648163764293
TM7SF3 (51768),-0.00511905968554182,0.00511905968554182
ZPBP2 (124626),0.005107328567692922,0.005107328567692922
C8orf48 (157773),-0.004988463283305168,0.004988463283305168
GOSR2 (9570),0.004948943667512237,0.004948943667512237
PTPRB (5787),-0.0049230890791220295,0.0049230890791220295
TTLL10 (254173),-0.004901692490312402,0.004901692490312402
GNPTAB (79158),-0.004891393125481675,0.004891393125481675
SPANXC (64663),0.004846313237806034,0.004846313237806034
ADM2 (79924),0.004843727718628349,0.004843727718628349
KRTAP9-9 (81870),-0.004836638038593135,0.004836638038593135
FFAR1 (2864),-0.004768603888826362,0.004768603888826362
PUDP (8226),0.004730844638212215,0.004730844638212215
ZNF764 (92595),0.004709444365152084,0.004709444365152084
PRR23B (389151),0.004687447650316543,0.004687447650316543
TAS2R43 (259289),0.004635644543592557,0.004635644543592557
PYY (5697),0.004635115010369101,0.004635115010369101
CD4 (920),-0.004635086141228915,0.004635086141228915
ADSS2 (159),-0.004634040379013524,0.004634040379013524
RGPD2 (729857),0.004608905478849454,0.004608905478849454
MMP24OS (101410538),0.004602291546204172,0.004602291546204172
TRAPPC2B (10597),0.004575494927941732,0.004575494927941732
FRS2 (10818),0.00457445550010712,0.00457445550010712
PADI6 (353238),-0.0045667385908429005,0.0045667385908429005
FZD10 (11211),-0.004564588658205571,0.004564588658205571
GPHB5 (122876),-0.00454164508376221,0.00454164508376221
SCYGR6 (112441431),0.004515241419991043,0.004515241419991043
POU2F2 (5452),0.00450565670741274,0.00450565670741274
BAIAP2L2 (80115),-0.004504753880066096,0.004504753880066096
TRMO (51531),-0.004488193983341611,0.004488193983341611
OSBPL11 (114885),0.004466007347911196,0.004466007347911196
PPIAL4E (730262),-0.004451034108771978,0.004451034108771978
LIPJ (142910),-0.004448823219226234,0.004448823219226234
CCDC166 (100130274),-0.004405839800489822,0.004405839800489822
CLEC2L (154790),0.004398133950905528,0.004398133950905528
INSRR (3645),0.0043861469255572555,0.0043861469255572555
NXPE1 (120400),-0.004346510673594837,0.004346510673594837
CYP2A7 (1549),0.004344462678288414,0.004344462678288414
STRA8 (346673),-0.004326639789181639,0.004326639789181639
UCHL5 (51377),-0.004297784507836412,0.004297784507836412
TIE1 (7075),0.004294010608096759,0.004294010608096759
SMIM33 (111064649),0.004246683317441029,0.004246683317441029
GSTT2 (2953),-0.004211642873483838,0.004211642873483838
MAP3K14 (9020),0.004175949437006659,0.004175949437006659
TEP1 (7011),-0.004169401336426698,0.004169401336426698
ASB4 (51666),-0.004051369299228743,0.004051369299228743
H2BK1 (114483833),0.004043228248315408,0.004043228248315408
BOLA2B (654483),0.004036803814273537,0.004036803814273537
GANC (2595),-0.0040155222483889055,0.0040155222483889055
TPP1 (1200),-0.0039888677098825626,0.0039888677098825626
UROC1 (131669),-0.003968480595217628,0.003968480595217628
RRP7A (27341),-0.003938878536457335,0.003938878536457335
GCNA (93953),0.003926437071680037,0.003926437071680037
DRD5 (1816),-0.003924547025063939,0.003924547025063939
ACTRT3 (84517),-0.003921916222541867,0.003921916222541867
ZFP36L2 (678),-0.0038825190945098627,0.0038825190945098627
SCNN1G (6340),0.0038720709547799183,0.0038720709547799183
DARS1 (1615),-0.0038590242859267805,0.0038590242859267805
SPANXN5 (494197),0.003844539558167534,0.003844539558167534
ULBP1 (80329),0.0038410974165638116,0.0038410974165638116
GSX2 (170825),0.003839136426564089,0.003839136426564089
BCL6B (255877),0.0037905550573425787,0.0037905550573425787
TMIGD3 (57413),-0.003758634945915143,0.003758634945915143
TUNAR (100507043),0.0036988231170761534,0.0036988231170761534
TRIB3 (57761),0.003687874136399535,0.003687874136399535
JUN (3725),0.0036733153698949054,0.0036733153698949054
TMEM106C (79022),0.0036046193992155047,0.0036046193992155047
AP2B1 (163),0.003586939627008768,0.003586939627008768
ZDHHC18 (84243),0.0035451719410262905,0.0035451719410262905
SERPING1 (710),0.003544965587018998,0.003544965587018998
LXN (56925),-0.0035442172759028523,0.0035442172759028523
CAAP1 (79886),-0.0035259233090328196,0.0035259233090328196
CFAP52 (146845),0.003489917503087738,0.003489917503087738
DCAKD (79877),0.003484211255989284,0.003484211255989284
HINT3 (135114),0.0034836470123781734,0.0034836470123781734
SMIM10L1 (100129361),0.003476460561194253,0.003476460561194253
MNS1 (55329),-0.003455473193594737,0.003455473193594737
CYP1A2 (1544),0.0034330963549666846,0.0034330963549666846
AJAP1 (55966),-0.0034228291930647457,0.0034228291930647457
ZNF683 (257101),0.003408991851022249,0.003408991851022249
CDT1 (81620),-0.003406681645014472,0.003406681645014472
TNR (7143),-0.003399192529992734,0.003399192529992734
RAMACL (353267),-0.003389060559823981,0.003389060559823981
GOT1 (2805),0.0033061204778663048,0.0033061204778663048
ADAMTSL1 (92949),0.003260704710561876,0.003260704710561876
TXNDC2 (84203),0.003210008609198443,0.003210008609198443
MAFA (389692),0.003205147896869071,0.003205147896869071
PFN3 (345456),-0.0031909033199842575,0.0031909033199842575
PRKCD (5580),-0.003174846603008685,0.003174846603008685
ATP1A3 (478),0.003172707291230376,0.003172707291230376
NIF3L1 (60491),-0.003163331142054507,0.003163331142054507
BLOC1S1 (2647),-0.003162797497305271,0.003162797497305271
SIK1 (150094),-0.0031203723874274995,0.0031203723874274995
ZNF48 (197407),0.0031102482025971052,0.0031102482025971052
FAM24A (118670),-0.003110082935176199,0.003110082935176199
RHBDD3 (25807),0.003101760677644987,0.003101760677644987
CLN6 (54982),-0.0030779200418916174,0.0030779200418916174
TBC1D25 (4943),0.003019772987458349,0.003019772987458349
CLXN (79645),0.0030104305672631,0.0030104305672631
SMIM30 (401397),-0.0029976543043043137,0.0029976543043043137
HBM (3042),-0.0029605759713939987,0.0029605759713939987
GPR157 (80045),-0.002931362883978783,0.002931362883978783
DCAF15 (90379),-0.002924098182081018,0.002924098182081018
KCTD19 (146212),0.0029213869052057933,0.0029213869052057933
TMEM250 (90120),-0.002835497602736627,0.002835497602736627
LCT (3938),0.00281215894422971,0.00281215894422971
GPR22 (2845),-0.002784848344718929,0.002784848344718929
OR11H4 (390442),0.0027676863695781815,0.0027676863695781815
NPL (80896),-0.002763858419246721,0.002763858419246721
ACOT2 (10965),-0.0027459616780599427,0.0027459616780599427
SCTR (6344),0.0027397329646503396,0.0027397329646503396
INSL5 (10022),0.0027376699434393235,0.0027376699434393235
PRH1 (5554),0.002712821954704806,0.002712821954704806
OR5AC1 (81431),0.0026969149839514554,0.0026969149839514554
OR9G1 (390174),0.002696536968164074,0.002696536968164074
CYP11B1 (1584),0.002696439606633833,0.002696439606633833
NR2E3 (10002),0.0026886937241394353,0.0026886937241394353
ST6GAL1 (6480),-0.002674636903931808,0.002674636903931808
CBLN4 (140689),-0.0026458159647130873,0.0026458159647130873
PDE4C (5143),-0.0026202600430489087,0.0026202600430489087
ITGA9 (3680),-0.0026137087777925406,0.0026137087777925406
TFEB (7942),0.002606620107536992,0.002606620107536992
MATN4 (8785),0.002603207363168506,0.002603207363168506
SRY (6736),-0.0025918729722760876,0.0025918729722760876
CHAMP1 (283489),-0.0025886714285456884,0.0025886714285456884
NBDY (550643),0.002580292669585774,0.002580292669585774
NAGPA (51172),-0.00257585551665611,0.00257585551665611
KLF3 (51274),-0.002518373821969974,0.002518373821969974
SCAND3 (114821),-0.002513570162012072,0.002513570162012072
COMMD1 (150684),0.00249257727386261,0.00249257727386261
SCYL1 (57410),0.002492247774753273,0.002492247774753273
DMTN (2039),-0.0024751911549245518,0.0024751911549245518
BPIFA1 (51297),-0.002457188103038849,0.002457188103038849
LGR5 (8549),-0.002454801546792505,0.002454801546792505
ITGA1 (3672),-0.002425489709526653,0.002425489709526653
GOLGA6C (653641),0.0024187894305305138,0.0024187894305305138
ZNF223 (7766),-0.0023910131437155455,0.0023910131437155455
CCDC170 (80129),0.0023442495414456375,0.0023442495414456375
CBX6 (23466),0.00234026856939641,0.00234026856939641
DDB2 (1643),-0.0023339807685318218,0.0023339807685318218
ZNF696 (79943),0.002327875506351082,0.002327875506351082
SMOX (54498),-0.002325782266809377,0.002325782266809377
ANKRD13D (338692),-0.002324229187468138,0.002324229187468138
USP26 (83844),0.002254527700961215,0.002254527700961215
IYD (389434),0.0022489963078557943,0.0022489963078557943
B4GALT2 (8704),0.002225021664041971,0.002225021664041971
CDKL3 (51265),0.002220486590690608,0.002220486590690608
C16orf89 (146556),0.0021412233196112357,0.0021412233196112357
TBC1D21 (161514),-0.002133718445612878,0.002133718445612878
THEM4 (117145),-0.002133154149212519,0.002133154149212519
FREY1 (143678),0.002126293173802598,0.002126293173802598
ZDHHC13 (54503),0.0021254647437892087,0.0021254647437892087
MRGPRD (116512),0.002112527385309287,0.002112527385309287
TCEAL8 (90843),-0.0020867287577486407,0.0020867287577486407
TBL1X (6907),0.0020817378094122696,0.0020817378094122696
DUSP19 (142679),-0.0020678910823212185,0.0020678910823212185
IGBP1C (645545),0.0020502903843742427,0.0020502903843742427
MARS1 (4141),0.002044764410036806,0.002044764410036806
NKX2-6 (137814),-0.0020322690962698117,0.0020322690962698117
NRN1 (51299),0.001996123419648378,0.001996123419648378
HIGD2A (192286),0.0019630218488949297,0.0019630218488949297
CA10 (56934),-0.001950474531210015,0.001950474531210015
TRIM55 (84675),-0.0019296104772462052,0.0019296104772462052
MSI1 (4440),0.001919107039719418,0.001919107039719418
CST5 (1473),0.0019134562950583528,0.0019134562950583528
PNLIP (5406),-0.0019132715802327252,0.0019132715802327252
RWDD3 (25950),0.0019065759337416489,0.0019065759337416489
GPRIN3 (285513),-0.001891881954520623,0.001891881954520623
PTH1R (5745),0.0018065795480926813,0.0018065795480926813
OR5D13 (390142),-0.0017986589680495733,0.0017986589680495733
TP53I13 (90313),0.0017843682397330428,0.0017843682397330428
LGSN (51557),-0.0017781849217369178,0.0017781849217369178
ALX4 (60529),0.0017630591380742963,0.0017630591380742963
TBC1D3D (101060389),0.0017587116934168416,0.0017587116934168416
FAM90A1 (55138),0.001754206414649564,0.001754206414649564
TM4SF19 (116211),-0.0017530494673113277,0.0017530494673113277
SUMO4 (387082),0.001748106977444515,0.001748106977444515
ASMT (438),0.0017335832391931687,0.0017335832391931687
DHRS1 (115817),-0.0017212332601079616,0.0017212332601079616
KIAA1210 (57481),0.0017006985831992008,0.0017006985831992008
CCDC17 (149483),-0.0016682196891094603,0.0016682196891094603
RPLP1 (6176),-0.0016542227179126134,0.0016542227179126134
BICC1 (80114),0.0016479319384224405,0.0016479319384224405
MAGOHB (55110),0.0016422422687060027,0.0016422422687060027
USP17L1 (401447),0.0016251368099556476,0.0016251368099556476
DEPDC1B (55789),-0.0016102978292687566,0.0016102978292687566
ABCD3 (5825),0.0015999990079167273,0.0015999990079167273
IGF2BP2 (10644),-0.0015894266371662934,0.0015894266371662934
PCP2 (126006),-0.0015824378196223126,0.0015824378196223126
GPR179 (440435),0.0015323867816262515,0.0015323867816262515
TYW1B (441250),-0.0014864502115806326,0.0014864502115806326
ENPP3 (5169),-0.0014666682382568385,0.0014666682382568385
AMDHD1 (144193),-0.0014584929726581652,0.0014584929726581652
OR6K3 (391114),-0.0014369327579208918,0.0014369327579208918
SYNDIG1L (646658),0.0014166502106384472,0.0014166502106384472
ZCCHC9 (84240),-0.0013941289269744019,0.0013941289269744019
NTN1 (9423),0.0013762846151060826,0.0013762846151060826
FOXL2NB (401089),0.0013491028524787205,0.0013491028524787205
SYDE2 (84144),0.001318298463772556,0.001318298463772556
NDUFB11 (54539),0.0012633243218467597,0.0012633243218467597
RELN (5649),0.0012262401787277058,0.0012262401787277058
MAP2K3 (5606),0.0012137375541260349,0.0012137375541260349
FAIM2 (23017),0.0011828104816344683,0.0011828104816344683
PIPOX (51268),0.0011824101557476685,0.0011824101557476685
NUP50 (10762),-0.0011679244126469519,0.0011679244126469519
H3C6 (8353),0.0011488477541762097,0.0011488477541762097
SLC30A3 (7781),-0.0011371735968367718,0.0011371735968367718
PGAP3 (93210),0.0011349121990675765,0.0011349121990675765
FAM221B (392307),0.0010541131247954374,0.0010541131247954374
MYL10 (93408),-0.0010486116570373797,0.0010486116570373797
POU1F1 (5449),-0.0010474736882028594,0.0010474736882028594
EMX1 (2016),0.001037939182382602,0.001037939182382602
PDHA1 (5160),0.0010289632659581612,0.0010289632659581612
VCY (9084),-0.0010280978375812344,0.0010280978375812344
LILRA2 (11027),-0.001027124346976994,0.001027124346976994
FAM156A (29057),0.0010088571149829287,0.0010088571149829287
ERAL1 (26284),0.0009921986792522197,0.0009921986792522197
TAS2R16 (50833),0.0009768017013087862,0.0009768017013087862
ABRA (137735),-0.0009399479879309918,0.0009399479879309918
CETP (1071),0.0009373282264033415,0.0009373282264033415
KRAS (3845),0.000918120308236631,0.000918120308236631
AVPI1 (60370),-0.0009101631294839809,0.0009101631294839809
GLCE (26035),-0.0009099961128363889,0.0009099961128363889
HMOX2 (3163),-0.0008968017824117257,0.0008968017824117257
TENT5B (115572),0.00089277484055564,0.00089277484055564
ENDOU (8909),0.0008918606822494678,0.0008918606822494678
OTOL1 (131149),-0.0008764566801995293,0.0008764566801995293
CELA2B (51032),-0.0008706210342536983,0.0008706210342536983
CAMP (820),-0.0008554269504385893,0.0008554269504385893
DEFB108B (245911),0.0008543302819855854,0.0008543302819855854
TNFAIP8L1 (126282),-0.0008516854140865006,0.0008516854140865006
TARM1 (441864),-0.0007909261850529917,0.0007909261850529917
RPRD1A (55197),0.0007271413325031836,0.0007271413325031836
OR11A1 (26531),-0.0007197837791890675,0.0007197837791890675
VSIG10L (147645),-0.0007110462165705776,0.0007110462165705776
ADGRF5 (221395),0.0006146222795007959,0.0006146222795007959
HCN4 (10021),0.0006124916798300554,0.0006124916798300554
SHOX (6473),0.0005967900527934998,0.0005967900527934998
SSTR1 (6751),0.0005919708909600907,0.0005919708909600907
CRYGC (1420),-0.0005888767710888744,0.0005888767710888744
SULT6B1 (391365),0.0005874354533252073,0.0005874354533252073
MPV17L (255027),-0.0005744084558926436,0.0005744084558926436
DAO (1610),-0.0005693249900728001,0.0005693249900728001
TRIM11 (81559),-0.0005683468911501869,0.0005683468911501869
PSPC1 (55269),-0.0005334868678223417,0.0005334868678223417
TENM2 (57451),0.0005306257893383709,0.0005306257893383709
C13orf46 (100507747),-0.00048136074795741504,0.00048136074795741504
PNMA2 (10687),0.00047527002321675363,0.00047527002321675363
HBE1 (3046),-0.00039977830424522325,0.00039977830424522325
FMO4 (2329),-0.00037572088070603177,0.00037572088070603177
SHOC1 (158401),0.00037215550522671343,0.00037215550522671343
SLAIN1 (122060),0.0003323286663013321,0.0003323286663013321
TAF11L4 (391746),0.0003238966994256197,0.0003238966994256197
FHIT (2272),-0.000300339639801997,0.000300339639801997
UTRN (7402),0.00030003354878864555,0.00030003354878864555
STRAP (11171),0.0002932928062023995,0.0002932928062023995
ZNF480 (147657),0.0002816477585777481,0.0002816477585777481
ALDOC (230),0.000261786494601846,0.000261786494601846
EBI3 (10148),0.00025525156244050136,0.00025525156244050136
LY6L (101928108),-0.0002295732245063322,0.0002295732245063322
ADRA2A (150),0.00021475990973216283,0.00021475990973216283
TGIF2 (60436),0.00016476295752182083,0.00016476295752182083
DSCAML1 (57453),0.00016249696690849127,0.00016249696690849127
KRTAP25-1 (100131902),0.00015570191182770447,0.00015570191182770447
TRIM37 (4591),0.0001468862392445005,0.0001468862392445005
HSFX4 (101927685),0.00014096800158293267,0.00014096800158293267
NPAS2 (4862),-0.00012221569783304895,0.00012221569783304895
AARSD1 (80755),0.00011674110991023358,0.00011674110991023358
HSFY1 (86614),7.547812193004547e-05,7.547812193004547e-05
HOXC5 (3222),-6.862964599281021e-05,6.862964599281021e-05
NYNRIN (57523),5.757047295795162e-05,5.757047295795162e-05
DDX19B (11269),5.462108321663685e-05,5.462108321663685e-05
MOK (5891),4.646048602649802e-05,4.646048602649802e-05
USP3 (9960),-1.607558959640494e-05,1.607558959640494e-05
BEND2 (139105),-1.423418402282336e-05,1.423418402282336e-05
